
Training for 500 epochs...
------------------------------------------------------------
Epoch  221 | reward:    -0.34 | running:    -0.34 | jaccard:     0.81 | time: 5.4s
Epoch  222 | reward:    -0.40 | running:    -0.37 | jaccard:     0.81 | time: 5.4s
Epoch  223 | reward:    -0.37 | running:    -0.37 | jaccard:     0.75 | time: 5.4s
Epoch  224 | reward:    -0.39 | running:    -0.38 | jaccard:     0.78 | time: 5.5s
Epoch  225 | reward:    -0.35 | running:    -0.36 | jaccard:     0.77 | time: 5.4s
Epoch  226 | reward:    -0.34 | running:    -0.35 | jaccard:     0.79 | time: 5.5s
Epoch  227 | reward:    -0.43 | running:    -0.39 | jaccard:     0.81 | time: 5.5s
Epoch  228 | reward:    -0.33 | running:    -0.36 | jaccard:     0.82 | time: 5.5s
Epoch  229 | reward:    -0.35 | running:    -0.35 | jaccard:     0.84 | time: 5.5s
Epoch  230 | reward:    -0.37 | running:    -0.36 | jaccard:     0.83 | time: 5.5s
Epoch  231 | reward:    -0.34 | running:    -0.35 | jaccard:     0.80 | time: 5.4s
Epoch  232 | reward:    -0.33 | running:    -0.34 | jaccard:     0.81 | time: 5.4s
Epoch  233 | reward:    -0.34 | running:    -0.34 | jaccard:     0.81 | time: 5.5s
Epoch  234 | reward:    -0.35 | running:    -0.34 | jaccard:     0.80 | time: 5.5s
Epoch  235 | reward:    -0.34 | running:    -0.34 | jaccard:     0.83 | time: 5.5s
Epoch  236 | reward:    -0.35 | running:    -0.34 | jaccard:     0.76 | time: 5.5s
Epoch  237 | reward:    -0.35 | running:    -0.35 | jaccard:     0.75 | time: 5.5s
Epoch  238 | reward:    -0.31 | running:    -0.33 | jaccard:     0.83 | time: 5.5s
Epoch  239 | reward:    -0.33 | running:    -0.33 | jaccard:     0.83 | time: 5.5s
Epoch  240 | reward:    -0.32 | running:    -0.32 | jaccard:     0.84 | time: 5.5s
Epoch  241 | reward:    -0.35 | running:    -0.34 | jaccard:     0.83 | time: 5.4s
Epoch  242 | reward:    -0.32 | running:    -0.33 | jaccard:     0.83 | time: 5.5s
Epoch  243 | reward:    -0.30 | running:    -0.32 | jaccard:     0.86 | time: 5.5s
Epoch  244 | reward:    -0.33 | running:    -0.32 | jaccard:     0.85 | time: 5.5s
Epoch  245 | reward:    -0.35 | running:    -0.34 | jaccard:     0.77 | time: 5.5s
Epoch  246 | reward:    -0.39 | running:    -0.36 | jaccard:     0.85 | time: 5.5s
Epoch  247 | reward:    -0.36 | running:    -0.36 | jaccard:     0.81 | time: 5.5s
Epoch  248 | reward:    -0.32 | running:    -0.34 | jaccard:     0.81 | time: 5.5s
